"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-06",97.78606,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-07",97.72904,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.76389,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.72709,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.40337,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.09842,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.91524,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.8102,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.7821,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.97025,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-04",97.38177,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-05",97.78477,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-06",98.0775,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-07",98.24911,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-08",98.43006,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-09",98.65113,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-10",98.74565,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-11",98.78711,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2009-12",98.9015,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.02494,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.08677,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.11953,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.12846,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.11455,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.07112,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.96542,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.92119,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-09",98.9205,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-10",99.00146,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-11",99.15674,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2010-12",99.27284,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.28197,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.18397,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.96888,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.86462,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.86415,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-06",98.71507,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.37745,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.02708,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-09",97.90797,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.97451,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.18204,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.46537,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.74735,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.93266,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.03155,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.04816,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.02345,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.89337,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.81013,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.83193,
"G-7","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.93787,
